XDATE;FDAX
199710131337;4256.71
199710131338;4257.07
199710131339;4255.50
199710131340;4255.00
199710131341;4254.25
199710131342;4256.64
199710131343;4257.00
199710131345;4257.33
199710131346;4258.67
199710131347;4258.63
199710131348;4257.96
199710131349;4256.88
199710131350;4254.71
199710131351;4252.58
199710131352;4251.38
199710131353;4252.00
199710131354;4251.96
199710131355;4252.00
199710131356;4250.70
199710131357;4252.00
199710131358;4252.90
199710131359;4254.92
199710131400;4250.42
199710131401;4249.77
199710131402;4249.69
199710131403;4252.40
199710131404;4252.89
199710131405;4253.21
199710131406;4253.64
199710131407;4252.00
199710131408;4252.88
199710131409;4252.50
199710131410;4253.56
199710131411;4253.65
199710131412;4255.86
199710131413;4258.36
199710131414;4259.54
199710131415;4259.44
199710131417;4258.00
199710131418;4258.25
199710131419;4257.34
199710131420;4256.57
199710131421;4256.00
199710131422;4257.25
199710131423;4255.00
199710131425;4256.00
199710131426;4254.94
199710131427;4254.12
199710131430;4255.45
199710131431;4256.00
199710131432;4254.07
199710131433;4252.71
199710131434;4254.08
199710131435;4252.25
199710131436;4251.83
199710131438;4251.50
199710131440;4252.92
199710131441;4253.31
199710131442;4253.75
199710131443;4253.00
199710131444;4254.67
199710131445;4255.38
199710131446;4255.00
199710131447;4253.74
199710131449;4252.42
199710131450;4250.67
199710131451;4250.00
199710131452;4248.36
199710131453;4248.34
199710131454;4248.68
199710131455;4248.62
199710131456;4248.96
199710131457;4249.13
199710131459;4250.58
199710131500;4251.84
199710131501;4253.38
199710131502;4251.38
199710131503;4252.01
199710131504;4252.42
199710131505;4253.00
199710131506;4253.62
199710131507;4254.74
199710131508;4255.00
199710131509;4253.50
199710131510;4252.51
199710131511;4250.62
199710131512;4250.67
199710131513;4249.67
199710131514;4247.38
199710131515;4249.65
199710131516;4249.00
199710131517;4249.34
199710131518;4249.11
199710131519;4250.88
199710131520;4252.00
199710131521;4251.00
199710131522;4251.81
199710131523;4252.79
199710131524;4253.95
199710131525;4254.11
199710131526;4254.00
199710131527;4255.36
199710131528;4254.86
199710131529;4254.86
199710131530;4255.52
199710131531;4256.93
199710131532;4258.07
199710131533;4257.50
199710131534;4257.68
199710131535;4258.62
199710131536;4260.11
199710131537;4260.92
199710131538;4259.51
199710131539;4257.46
199710131540;4254.77
199710131541;4255.65
199710131542;4254.42
199710131543;4255.83
199710131544;4254.97
199710131545;4255.55
199710131546;4255.56
199710131547;4254.90
199710131548;4252.44
199710131549;4251.55
199710131550;4249.53
199710131551;4248.85
199710131552;4247.81
199710131553;4245.04
199710131554;4246.22
199710131555;4241.47
199710131556;4239.93
199710131557;4243.11
199710131558;4241.55
199710131559;4242.98
199710131600;4244.25
199710131601;4245.51
199710131602;4244.51
199710131603;4242.35
199710131604;4241.12
199710131605;4240.96
199710131606;4243.27
199710131607;4243.12
199710131608;4244.11
199710131609;4244.70
199710131610;4248.38
199710131611;4249.34
199710131612;4250.47
199710131613;4248.40
199710131614;4248.52
199710131615;4246.85
199710131616;4247.17
199710131617;4245.88
199710131618;4246.88
199710131619;4247.75
199710131620;4249.54
199710131621;4249.06
199710131622;4247.97
199710131623;4249.51
199710131625;4250.82
199710131626;4250.91
199710131627;4252.73
199710131628;4254.89
199710131629;4255.15
199710131630;4253.00
199710131631;4253.01
199710131632;4251.26
199710131633;4250.20
199710131634;4248.23
199710131635;4248.42
199710131636;4251.00
199710131637;4251.04
199710131638;4248.33
199710131639;4247.39
199710131640;4249.08
199710131641;4251.50
199710131642;4253.92
199710131643;4251.33
199710131644;4251.17
199710131645;4252.68
199710131646;4252.00
199710131647;4251.78
199710131648;4252.59
199710131649;4251.79
199710131650;4253.19
199710131651;4254.36
199710131652;4255.18
199710131653;4256.62
199710131654;4255.96
199710131655;4255.86
199710131656;4255.48
199710131657;4254.14
199710131658;4250.99
199710131659;4249.72
199710140840;4266.38
199710140841;4266.83
199710140842;4268.98
199710140843;4269.61
199710140844;4267.62
199710140845;4270.27
199710140846;4271.11
199710140847;4269.25
199710140848;4269.00
199710140849;4269.18
199710140850;4268.20
199710140851;4271.70
199710140852;4268.29
199710140853;4268.31
199710140854;4267.95
199710140855;4267.96
199710140856;4265.63
199710140857;4264.42
199710140858;4260.24
199710140859;4260.02
199710140900;4261.69
199710140901;4263.25
199710140902;4262.00
199710140903;4260.68
199710140904;4259.02
199710140905;4258.63
199710140906;4256.22
199710140907;4255.08
199710140908;4253.65
199710140909;4255.83
199710140910;4255.67
199710140911;4255.73
199710140912;4254.69
199710140913;4254.80
199710140914;4257.44
199710140915;4257.92
199710140916;4257.40
199710140917;4257.04
199710140918;4256.05
199710140919;4256.58
199710140920;4256.93
199710140921;4256.57
199710140922;4256.08
199710140923;4255.50
199710140924;4255.50
199710140925;4254.15
199710140926;4254.75
199710140927;4254.97
199710140928;4253.31
199710140929;4251.36
199710140930;4253.44
199710140931;4252.53
199710140932;4253.33
199710140933;4253.64
199710140934;4254.96
199710140935;4255.04
199710140936;4254.75
199710140937;4254.04
199710140938;4252.54
199710140939;4249.45
199710140940;4250.11
199710140941;4250.08
199710140942;4250.50
199710140943;4249.26
199710140944;4246.24
199710140945;4246.23
199710140946;4245.98
199710140947;4245.52
199710140948;4245.52
199710140949;4245.00
199710140950;4246.20
199710140951;4247.21
199710140952;4246.95
199710140953;4247.00
199710140954;4246.33
199710140955;4244.55
199710140956;4238.82
199710140957;4235.94
199710140958;4234.73
199710140959;4236.16
199710141000;4230.66
199710141001;4227.74
199710141002;4227.01
199710141003;4229.31
199710141004;4231.73
199710141005;4232.19
199710141006;4230.50
199710141007;4230.50
199710141008;4231.32
199710141009;4233.11
199710141010;4228.18
199710141011;4228.40
199710141012;4230.21
199710141013;4232.00
199710141014;4231.10
199710141015;4232.37
199710141016;4234.43
199710141017;4235.05
199710141018;4235.89
199710141019;4234.60
199710141020;4235.80
199710141021;4234.92
199710141022;4233.92
199710141023;4235.00
199710141024;4231.85
199710141025;4228.88
199710141026;4228.42
199710141027;4228.02
199710141028;4230.39
199710141029;4230.50
199710141030;4228.92
199710141031;4229.50
199710141032;4228.62
199710141033;4225.05
199710141034;4223.80
199710141035;4225.09
199710141036;4224.55
199710141037;4224.75
199710141038;4227.04
199710141039;4227.00
199710141040;4228.31
199710141041;4227.50
199710141042;4227.89
199710141043;4228.03
199710141044;4228.92
199710141045;4229.88
199710141046;4230.71
199710141047;4229.85
199710141048;4227.50
199710141049;4224.39
199710141050;4214.26
199710141051;4207.90
199710141052;4210.81
199710141053;4209.31
199710141054;4201.64
199710141055;4198.62
199710141056;4198.68
199710141057;4197.84
199710141058;4199.28
199710141059;4198.98
199710141100;4200.23
199710141101;4201.86
199710141102;4202.64
199710141103;4205.32
199710141104;4206.50
199710141105;4209.56
199710141106;4209.62
199710141107;4208.89
199710141108;4207.79
199710141109;4210.69
199710141110;4209.47
199710141111;4209.05
199710141112;4209.40
199710141113;4208.02
199710141114;4207.44
199710141115;4209.01
199710141116;4211.00
199710141117;4212.47
199710141118;4210.20
199710141119;4211.40
199710141120;4211.00
199710141121;4210.00
199710141122;4210.00
199710141123;4212.00
199710141124;4212.00
199710141125;4210.42
199710141126;4211.00
199710141127;4211.83
199710141128;4213.76
199710141129;4214.78
199710141130;4214.82
199710141131;4214.45
199710141132;4215.21
199710141133;4215.00
199710141134;4214.22
199710141135;4213.67
199710141136;4210.88
199710141137;4211.81
199710141138;4212.13
199710141139;4213.00
199710141140;4212.25
199710141141;4212.50
199710141142;4213.00
199710141143;4213.08
199710141144;4213.50
199710141145;4214.78
199710141146;4217.00
199710141147;4218.00
199710141148;4217.65
199710141149;4217.04
199710141150;4216.75
199710141151;4216.12
199710141152;4216.50
199710141153;4217.76
199710141154;4218.25
199710141155;4217.40
199710141156;4216.83
199710141157;4216.46
199710141158;4215.47
199710141159;4213.80
199710141200;4215.00
199710141201;4215.40
199710141202;4213.10
199710141203;4211.50
199710141204;4212.17
199710141205;4214.00
199710141206;4215.38
199710141207;4217.05
199710141208;4216.36
199710141209;4218.12
199710141210;4220.10
199710141211;4219.30
199710141212;4218.70
199710141213;4219.00
199710141214;4217.50
199710141216;4217.84
199710141217;4217.50
199710141218;4217.25
199710141219;4218.65
199710141220;4221.03
199710141221;4221.85
199710141222;4222.64
199710141223;4221.39
199710141224;4220.38
199710141225;4220.50
199710141227;4219.05
199710141228;4220.42
199710141229;4221.87
199710141230;4221.00
199710141231;4224.04
199710141232;4225.12
199710141233;4224.09
199710141234;4223.12
199710141235;4223.75
199710141236;4225.00
199710141237;4224.00
199710141238;4223.18
199710141239;4225.00
199710141240;4225.75
199710141241;4225.79
199710141242;4227.00
199710141243;4226.00
199710141244;4224.34
199710141245;4220.61
199710141246;4218.37
199710141247;4218.39
199710141248;4218.20
199710141249;4216.45
199710141250;4217.12
199710141251;4217.93
199710141252;4216.21
199710141253;4216.00
199710141254;4215.20
199710141255;4215.33
199710141256;4215.67
199710141257;4216.17
199710141258;4214.41
199710141259;4211.78
199710141300;4210.46
199710141301;4210.27
199710141302;4208.01
199710141303;4207.72
199710141304;4211.19
199710141305;4212.97
199710141306;4215.02
199710141307;4215.66
199710141308;4215.38
199710141309;4215.58
199710141310;4219.20
199710141311;4221.06
199710141312;4222.00
199710141313;4221.12
199710141314;4221.82
199710141315;4222.70
199710141316;4223.69
199710141317;4224.00
199710141318;4224.62
199710141319;4226.52
199710141320;4228.76
199710141321;4228.96
199710141322;4227.15
199710141323;4228.00
199710141324;4228.40
199710141325;4227.83
199710141326;4229.80
199710141327;4228.27
199710141328;4229.13
199710141329;4229.69
199710141330;4229.80
199710141331;4228.33
199710141332;4229.62
199710141333;4227.50
199710141334;4226.67
199710141335;4225.84
199710141336;4226.83
199710141337;4225.21
199710141338;4226.81
199710141339;4227.25
199710141340;4228.10
199710141341;4229.38
199710141342;4230.92
199710141343;4231.70
199710141344;4231.89
199710141345;4232.69
199710141346;4233.39
199710141347;4232.65
199710141348;4231.62
199710141349;4230.20
199710141350;4230.06
199710141352;4231.70
199710141353;4232.17
199710141354;4232.58
199710141355;4234.05
199710141356;4233.83
199710141357;4234.83
199710141358;4234.40
199710141359;4234.00
199710141400;4233.61
199710141401;4234.00
199710141402;4234.50
199710141403;4234.90
199710141404;4235.97
199710141405;4237.69
199710141406;4237.42
199710141407;4240.46
199710141408;4241.62
199710141409;4243.38
199710141410;4242.81
199710141411;4240.96
199710141412;4240.55
199710141413;4240.71
199710141414;4240.15
199710141415;4239.73
199710141416;4240.00
199710141417;4240.18
199710141418;4240.92
199710141419;4241.53
199710141420;4241.27
199710141421;4247.15
199710141422;4249.19
199710141423;4248.15
199710141424;4248.33
199710141425;4247.86
199710141426;4247.88
199710141427;4246.88
199710141428;4247.89
199710141429;4247.29
199710141430;4245.61
199710141431;4244.06
199710141432;4243.44
199710141433;4244.69
199710141434;4242.67
199710141435;4241.50
199710141436;4244.47
199710141437;4244.04
199710141438;4242.33
199710141439;4242.01
199710141440;4241.08
199710141441;4243.41
199710141442;4244.12
199710141443;4244.36
199710141444;4245.76
199710141445;4245.28
199710141446;4244.37
199710141447;4245.00
199710141448;4244.74
199710141449;4245.14
199710141450;4245.31
199710141451;4244.03
199710141452;4243.81
199710141453;4243.32
199710141454;4244.64
199710141455;4245.18
199710141456;4246.81
199710141457;4247.76
199710141458;4245.87
199710141459;4245.00
199710141500;4243.95
199710141501;4243.02
199710141502;4247.55
199710141503;4246.52
199710141504;4244.50
199710141505;4246.52
199710141506;4245.89
199710141507;4246.64
199710141508;4243.90
199710141509;4241.58
199710141510;4241.36
199710141511;4242.80
199710141512;4241.69
199710141513;4239.25
199710141514;4240.54
199710141515;4240.68
199710141516;4240.27
199710141517;4241.58
199710141518;4244.12
199710141519;4245.06
199710141520;4244.19
199710141521;4243.78
199710141522;4241.95
199710141523;4241.45
199710141524;4243.77
199710141525;4242.83
199710141526;4244.60
199710141527;4243.50
199710141528;4243.67
199710141529;4244.67
199710141530;4244.00
199710141531;4245.29
199710141532;4247.92
199710141533;4252.19
199710141534;4250.65
199710141535;4251.03
199710141536;4249.58
199710141537;4248.09
199710141538;4246.99
199710141539;4248.63
199710141540;4249.65
199710141541;4249.18
199710141542;4247.04
199710141543;4247.45
199710141544;4247.14
199710141545;4246.07
199710141546;4242.32
199710141547;4240.31
199710141548;4240.18
199710141549;4239.65
199710141550;4240.20
199710141551;4242.23
199710141552;4240.77
199710141553;4240.64
199710141554;4242.83
199710141555;4242.17
199710141556;4243.70
199710141557;4243.16
199710141558;4240.07
199710141559;4240.77
199710141600;4242.50
199710141601;4241.95
199710141602;4240.67
199710141603;4237.88
199710141604;4238.33
199710141605;4237.89
199710141606;4237.31
199710141607;4238.25
199710141608;4239.90
199710141609;4238.54
199710141610;4237.91
199710141611;4236.44
199710141612;4239.49
199710141613;4240.38
199710141614;4242.50
199710141615;4240.17
199710141616;4238.45
199710141617;4238.95
199710141618;4242.34
199710141619;4242.31
199710141620;4240.38
199710141621;4239.88
199710141622;4238.94
199710141623;4241.46
199710141624;4241.65
199710141625;4240.75
199710141626;4237.90
199710141627;4233.84
199710141628;4227.71
199710141629;4226.76
199710141630;4227.19
199710141631;4225.62
199710141632;4229.14
199710141633;4230.45
199710141634;4229.18
199710141635;4225.76
199710141636;4227.33
199710141637;4229.85
199710141638;4232.27
199710141639;4233.64
199710141640;4234.29
199710141641;4235.64
199710141642;4232.13
199710141643;4230.63
199710141644;4229.98
199710141645;4231.72
199710141646;4229.38
199710141647;4229.50
199710141648;4232.77
199710141649;4234.80
199710141650;4236.94
199710141651;4236.43
199710141652;4236.96
199710141653;4239.28
199710141654;4239.27
199710141655;4237.90
199710141656;4236.57
199710141657;4237.73
199710141658;4239.49
199710141659;4240.52
199710150840;4220.99
199710150841;4222.01
199710150842;4218.36
199710150843;4217.20
199710150844;4217.17
199710150845;4212.46
199710150846;4209.20
199710150847;4210.28
199710150848;4210.61
199710150849;4210.31
199710150850;4212.70
199710150851;4212.10
199710150852;4213.33
199710150853;4212.21
199710150854;4213.12
199710150855;4211.73
199710150856;4209.63
199710150857;4209.98
199710150858;4209.63
199710150859;4212.32
199710150900;4208.06
199710150901;4205.80
199710150902;4206.28
199710150903;4208.26
199710150904;4208.11
199710150905;4207.05
199710150906;4209.29
199710150907;4207.59
199710150908;4210.63
199710150909;4212.23
199710150910;4213.63
199710150911;4213.64
199710150912;4214.84
199710150913;4214.31
199710150914;4216.34
199710150915;4215.41
199710150916;4216.79
199710150917;4214.87
199710150918;4212.50
199710150919;4211.83
199710150920;4213.43
199710150921;4214.12
199710150922;4214.38
199710150923;4215.75
199710150924;4216.20
199710150925;4216.08
199710150926;4216.36
199710150927;4215.35
199710150928;4215.83
199710150929;4216.72
199710150930;4218.74
199710150931;4221.46
199710150932;4223.11
199710150933;4221.78
199710150934;4223.26
199710150935;4220.48
199710150936;4219.41
199710150937;4224.70
199710150938;4226.18
199710150939;4224.00
199710150940;4226.62
199710150941;4225.62
199710150942;4226.08
199710150943;4225.60
199710150944;4225.24
199710150945;4224.85
199710150946;4220.83
199710150947;4218.50
199710150948;4219.10
199710150949;4216.01
199710150950;4214.32
199710150951;4214.25
199710150952;4214.90
199710150953;4214.18
199710150954;4213.39
199710150955;4214.26
199710150956;4214.83
199710150957;4213.74
199710150958;4212.42
199710150959;4212.00
199710151000;4213.22
199710151001;4213.88
199710151002;4214.05
199710151003;4213.65
199710151004;4215.00
199710151005;4216.10
199710151006;4216.98
199710151007;4217.07
199710151008;4218.76
199710151009;4219.14
199710151010;4217.90
199710151011;4217.00
199710151012;4216.67
199710151013;4216.83
199710151014;4215.06
199710151015;4214.01
199710151016;4214.87
199710151017;4214.40
199710151018;4211.80
199710151019;4213.43
199710151020;4214.56
199710151021;4213.00
199710151022;4215.67
199710151023;4215.64
199710151024;4215.85
199710151025;4216.00
199710151026;4217.12
199710151027;4217.17
199710151028;4218.26
199710151029;4217.42
199710151030;4218.64
199710151031;4217.32
199710151032;4217.50
199710151033;4218.25
199710151034;4219.19
199710151035;4219.38
199710151037;4219.00
199710151038;4217.41
199710151039;4218.38
199710151040;4217.50
199710151041;4215.36
199710151042;4217.17
199710151043;4217.00
199710151044;4216.50
199710151045;4215.90
199710151046;4214.75
199710151047;4216.71
199710151048;4217.34
199710151049;4216.52
199710151050;4218.75
199710151051;4218.69
199710151052;4220.77
199710151053;4222.18
199710151054;4221.67
199710151055;4220.83
199710151056;4219.78
199710151057;4217.85
199710151058;4218.88
199710151059;4217.63
199710151100;4220.45
199710151101;4220.06
199710151102;4220.00
199710151103;4220.30
199710151104;4222.33
199710151105;4224.82
199710151106;4226.77
199710151107;4228.71
199710151108;4226.43
199710151109;4226.00
199710151110;4227.54
199710151111;4227.90
199710151112;4225.80
199710151113;4224.74
199710151114;4226.97
199710151115;4226.71
199710151116;4227.00
199710151117;4225.50
199710151118;4223.96
199710151119;4225.65
199710151120;4224.23
199710151121;4224.05
199710151122;4225.08
199710151124;4226.17
199710151125;4224.56
199710151126;4224.05
199710151127;4222.90
199710151128;4222.29
199710151129;4223.00
199710151130;4223.08
199710151132;4221.89
199710151133;4222.51
199710151134;4221.51
199710151135;4222.00
199710151136;4222.24
199710151137;4223.00
199710151138;4225.14
199710151140;4225.08
199710151141;4226.32
199710151142;4225.96
199710151143;4224.90
199710151144;4219.71
199710151145;4219.50
199710151146;4221.58
199710151147;4223.68
199710151148;4224.21
199710151149;4222.11
199710151150;4221.72
199710151151;4221.33
199710151153;4222.44
199710151154;4223.76
199710151155;4224.31
199710151156;4224.86
199710151157;4223.32
199710151158;4223.50
199710151159;4223.75
199710151200;4222.07
199710151201;4220.77
199710151202;4220.77
199710151203;4220.06
199710151204;4219.93
199710151206;4220.33
199710151207;4220.09
199710151208;4219.69
199710151209;4218.83
199710151210;4218.12
199710151211;4218.28
199710151212;4219.18
199710151213;4219.00
199710151214;4220.00
199710151215;4220.03
199710151217;4219.83
199710151218;4217.92
199710151219;4216.98
199710151220;4216.16
199710151221;4216.75
199710151222;4219.88
199710151223;4218.25
199710151224;4218.27
199710151225;4218.75
199710151227;4220.39
199710151228;4222.04
199710151229;4222.50
199710151231;4222.50
199710151232;4220.92
199710151233;4220.40
199710151234;4220.20
199710151235;4220.67
199710151236;4220.33
199710151237;4219.51
199710151238;4218.50
199710151239;4218.47
199710151240;4218.67
199710151241;4219.00
199710151242;4220.00
199710151243;4220.46
199710151244;4221.00
199710151245;4220.25
199710151246;4221.00
199710151247;4220.56
199710151248;4220.50
199710151250;4221.01
199710151251;4221.79
199710151252;4222.22
199710151253;4221.86
199710151254;4222.43
199710151255;4223.87
199710151256;4225.61
199710151257;4225.01
199710151258;4222.55
199710151259;4222.06
199710151300;4222.33
199710151301;4221.50
199710151302;4222.25
199710151303;4222.17
199710151304;4222.00
199710151305;4221.48
199710151306;4221.00
199710151307;4220.40
199710151308;4220.00
199710151309;4222.22
199710151311;4223.00
199710151313;4222.00
199710151314;4221.50
199710151315;4220.20
199710151316;4220.50
199710151317;4218.15
199710151318;4217.21
199710151319;4215.83
199710151320;4215.32
199710151321;4214.59
199710151322;4213.38
199710151323;4213.00
199710151324;4214.13
199710151325;4213.70
199710151326;4211.91
199710151327;4210.62
199710151328;4209.81
199710151329;4209.55
199710151330;4209.71
199710151331;4209.14
199710151332;4207.94
199710151333;4207.45
199710151334;4207.13
199710151335;4206.19
199710151336;4206.20
199710151337;4206.96
199710151338;4207.62
199710151339;4207.46
199710151340;4207.52
199710151341;4207.30
199710151342;4208.03
199710151343;4207.00
199710151344;4207.75
199710151345;4207.63
199710151346;4208.05
199710151347;4205.68
199710151348;4205.33
199710151349;4204.31
199710151350;4200.27
199710151351;4194.24
199710151352;4190.80
199710151353;4189.11
199710151354;4188.23
199710151355;4191.11
199710151356;4193.71
199710151357;4193.65
199710151358;4190.42
199710151359;4192.34
199710151400;4189.67
199710151401;4192.28
199710151402;4192.85
199710151403;4193.80
199710151404;4192.81
199710151405;4193.46
199710151406;4192.06
199710151407;4193.62
199710151408;4193.59
199710151409;4194.08
199710151410;4194.68
199710151411;4192.93
199710151412;4192.71
199710151413;4191.56
199710151414;4193.00
199710151415;4193.36
199710151416;4192.71
199710151417;4193.53
199710151418;4192.88
199710151419;4194.62
199710151420;4195.74
199710151421;4195.45
199710151422;4195.05
199710151423;4194.72
199710151424;4194.67
199710151425;4194.30
199710151426;4195.45
199710151427;4195.58
199710151428;4195.18
199710151429;4196.40
199710151430;4180.15
199710151431;4181.37
199710151432;4173.43
199710151433;4172.47
199710151434;4175.40
199710151435;4175.02
199710151436;4176.98
199710151437;4174.12
199710151438;4178.56
199710151439;4179.96
199710151440;4180.26
199710151441;4175.45
199710151442;4177.29
199710151443;4176.97
199710151444;4172.98
199710151445;4171.95
199710151446;4176.38
199710151447;4178.33
199710151448;4177.45
199710151449;4175.16
199710151450;4174.23
199710151451;4178.60
199710151452;4179.70
199710151453;4179.77
199710151454;4175.83
199710151455;4173.08
199710151456;4173.90
199710151457;4175.85
199710151458;4176.72
199710151459;4177.43
199710151500;4174.27
199710151501;4173.80
199710151502;4175.09
199710151503;4175.10
199710151504;4175.62
199710151505;4175.76
199710151506;4176.27
199710151507;4176.57
199710151508;4175.35
199710151509;4176.00
199710151510;4174.86
199710151511;4173.09
199710151512;4172.16
199710151513;4172.07
199710151514;4172.49
199710151515;4169.37
199710151516;4167.56
199710151517;4169.87
199710151518;4170.05
199710151519;4167.81
199710151520;4165.11
199710151521;4167.70
199710151522;4165.05
199710151523;4167.70
199710151524;4166.92
199710151525;4167.03
199710151526;4166.63
199710151527;4169.64
199710151528;4170.30
199710151529;4170.98
199710151530;4171.00
199710151531;4170.78
199710151532;4169.52
199710151533;4172.79
199710151534;4172.25
199710151535;4167.32
199710151536;4162.65
199710151537;4166.51
199710151538;4169.91
199710151539;4171.76
199710151540;4170.80
199710151541;4165.10
199710151542;4164.39
199710151543;4167.93
199710151544;4170.04
199710151545;4168.93
199710151546;4167.81
199710151547;4166.35
199710151548;4166.37
199710151549;4168.17
199710151550;4168.86
199710151551;4167.01
199710151552;4170.30
199710151553;4170.83
199710151554;4167.43
199710151555;4167.88
199710151556;4168.29
199710151557;4167.00
199710151558;4170.46
199710151559;4173.82
199710151600;4173.73
199710151601;4175.28
199710151602;4175.80
199710151603;4174.27
199710151604;4174.67
199710151605;4176.33
199710151606;4174.67
199710151607;4174.87
199710151608;4180.13
199710151609;4181.46
199710151610;4183.37
199710151611;4184.49
199710151612;4187.96
199710151613;4190.27
199710151614;4190.65
199710151615;4189.18
199710151616;4189.57
199710151617;4189.94
199710151618;4191.80
199710151619;4191.44
199710151620;4190.74
199710151621;4190.89
199710151622;4190.46
199710151623;4190.21
199710151624;4191.37
199710151625;4190.97
199710151626;4191.39
199710151627;4193.74
199710151628;4193.06
199710151629;4194.72
199710151630;4197.12
199710151631;4195.71
199710151632;4194.89
199710151633;4193.09
199710151634;4192.77
199710151635;4195.01
199710151636;4194.87
199710151637;4194.40
199710151638;4194.53
199710151639;4190.95
199710151640;4187.78
199710151641;4184.54
199710151642;4184.73
199710151643;4186.49
199710151644;4186.42
199710151645;4184.47
199710151646;4181.41
199710151647;4182.57
199710151648;4183.21
199710151649;4184.95
199710151650;4186.17
199710151651;4184.72
199710151652;4187.03
199710151653;4186.92
199710151654;4190.31
199710151655;4191.63
199710151656;4189.11
199710151657;4190.91
199710151658;4189.30
199710151659;4189.58
199710160835;4189.38
199710160836;4185.12
199710160837;4184.56
199710160838;4184.78
199710160839;4185.40
199710160840;4190.43
199710160841;4190.53
199710160842;4190.02
199710160843;4189.37
199710160844;4187.06
199710160845;4186.39
199710160846;4186.05
199710160847;4184.88
199710160848;4182.45
199710160849;4184.88
199710160850;4186.28
199710160851;4186.42
199710160852;4186.75
199710160853;4186.15
199710160854;4186.50
199710160855;4185.82
199710160856;4183.79
199710160857;4185.18
199710160858;4185.04
199710160859;4184.00
199710160900;4183.34
199710160901;4186.23
199710160902;4187.50
199710160903;4189.34
199710160904;4189.58
199710160905;4189.93
199710160906;4189.75
199710160907;4189.92
199710160908;4189.27
199710160909;4188.91
199710160910;4187.69
199710160911;4188.50
199710160912;4189.00
199710160913;4188.50
199710160915;4189.88
199710160916;4188.48
199710160917;4188.94
199710160918;4188.00
199710160919;4187.98
199710160920;4188.00
199710160921;4187.28
199710160923;4188.50
199710160924;4188.00
199710160925;4186.13
199710160926;4185.19
199710160927;4183.48
199710160928;4183.91
199710160929;4183.83
199710160930;4184.00
199710160931;4180.57
199710160932;4178.29
199710160933;4179.05
199710160934;4177.36
199710160935;4175.04
199710160936;4176.82
199710160937;4175.11
199710160938;4175.65
199710160939;4177.02
199710160940;4177.73
199710160941;4174.22
199710160942;4172.19
199710160943;4173.32
199710160944;4175.19
199710160945;4174.81
199710160946;4175.12
199710160947;4173.12
199710160948;4173.53
199710160949;4174.50
199710160950;4176.42
199710160951;4175.89
199710160952;4175.62
199710160953;4175.25
199710160954;4174.14
199710160955;4173.18
199710160956;4173.22
199710160957;4169.54
199710160958;4167.53
199710160959;4166.79
199710161000;4168.73
199710161001;4170.21
199710161002;4170.38
199710161003;4170.98
199710161004;4170.29
199710161005;4170.73
199710161006;4171.67
199710161007;4170.85
199710161008;4171.70
199710161009;4171.46
199710161010;4170.73
199710161011;4169.45
199710161012;4169.70
199710161013;4170.91
199710161014;4173.14
199710161015;4171.55
199710161016;4171.23
199710161017;4170.00
199710161018;4170.00
199710161019;4170.15
199710161020;4170.08
199710161021;4169.50
199710161022;4171.68
199710161023;4174.69
199710161024;4174.38
199710161025;4173.00
199710161026;4173.94
199710161027;4173.52
199710161029;4172.94
199710161030;4174.54
199710161031;4174.30
199710161032;4174.75
199710161033;4174.30
199710161034;4174.04
199710161035;4172.86
199710161036;4170.73
199710161037;4169.95
199710161038;4166.49
199710161039;4162.00
199710161040;4159.33
199710161041;4160.37
199710161042;4157.11
199710161043;4154.79
199710161044;4150.84
199710161045;4145.62
199710161046;4146.79
199710161047;4148.96
199710161048;4145.76
199710161049;4150.37
199710161050;4149.17
199710161051;4149.76
199710161052;4151.23
199710161053;4152.88
199710161054;4152.15
199710161055;4154.45
199710161056;4155.09
199710161057;4155.24
199710161058;4157.09
199710161059;4156.02
199710161100;4158.64
199710161101;4158.93
199710161102;4157.50
199710161103;4158.86
199710161104;4160.14
199710161105;4162.54
199710161106;4163.95
199710161107;4160.46
199710161108;4159.00
199710161109;4159.93
199710161110;4159.00
199710161111;4158.00
199710161112;4156.81
199710161113;4158.00
199710161114;4156.48
199710161115;4151.06
199710161116;4150.79
199710161117;4152.44
199710161118;4152.15
199710161119;4150.42
199710161120;4149.87
199710161121;4148.10
199710161122;4147.42
199710161123;4145.32
199710161124;4147.91
199710161125;4145.09
199710161126;4143.73
199710161127;4145.60
199710161128;4147.18
199710161129;4148.27
199710161130;4150.07
199710161131;4151.85
199710161132;4154.00
199710161133;4154.02
199710161134;4154.11
199710161135;4153.26
199710161136;4150.96
199710161137;4153.58
199710161138;4153.97
199710161139;4152.05
199710161140;4150.41
199710161141;4148.27
199710161142;4144.42
199710161143;4142.56
199710161144;4142.22
199710161145;4142.67
199710161146;4141.00
199710161147;4138.83
199710161148;4139.77
199710161149;4141.89
199710161150;4143.29
199710161151;4140.48
199710161152;4139.94
199710161153;4142.85
199710161154;4142.56
199710161155;4143.00
199710161156;4139.19
199710161157;4140.04
199710161158;4138.53
199710161159;4137.15
199710161200;4136.89
199710161201;4137.36
199710161202;4139.38
199710161203;4139.06
199710161204;4139.06
199710161205;4140.66
199710161206;4142.34
199710161207;4141.53
199710161208;4142.13
199710161209;4142.83
199710161210;4142.69
199710161211;4145.12
199710161212;4146.20
199710161213;4148.47
199710161214;4149.53
199710161215;4146.73
199710161216;4145.36
199710161217;4147.00
199710161218;4147.93
