XDATE;FDAX
199705271039;3682.19
199705271040;3682.78
199705271041;3681.85
199705271042;3680.46
199705271043;3680.90
199705271044;3680.28
199705271045;3680.44
199705271046;3681.52
199705271047;3680.55
199705271048;3680.00
199705271049;3680.31
199705271050;3679.07
199705271051;3678.42
199705271052;3677.18
199705271053;3676.21
199705271054;3674.77
199705271055;3674.97
199705271056;3673.22
199705271057;3672.91
199705271058;3673.80
199705271059;3673.53
199705271100;3671.65
199705271101;3670.56
199705271102;3669.65
199705271103;3670.81
199705271104;3668.56
199705271105;3669.28
199705271106;3669.73
199705271107;3670.30
199705271108;3671.61
199705271109;3672.00
199705271110;3672.21
199705271111;3672.71
199705271112;3673.38
199705271113;3673.18
199705271114;3673.64
199705271115;3674.40
199705271116;3676.25
199705271117;3677.15
199705271118;3676.58
199705271119;3676.58
199705271120;3676.43
199705271121;3676.87
199705271122;3676.85
199705271123;3675.56
199705271124;3674.97
199705271125;3673.38
199705271126;3673.73
199705271127;3673.06
199705271128;3672.12
199705271129;3671.22
199705271130;3670.47
199705271131;3672.32
199705271132;3669.53
199705271133;3667.79
199705271134;3668.11
199705271135;3666.87
199705271136;3669.25
199705271137;3668.47
199705271138;3669.74
199705271139;3669.24
199705271140;3667.18
199705271141;3667.12
199705271142;3665.84
199705271143;3666.39
199705271144;3666.56
199705271145;3666.51
199705271146;3666.15
199705271147;3666.85
199705271148;3666.00
199705271149;3666.56
199705271150;3667.69
199705271151;3666.30
199705271152;3667.84
199705271153;3668.52
199705271154;3671.07
199705271155;3671.56
199705271156;3672.59
199705271157;3672.76
199705271158;3673.00
199705271159;3673.45
199705271200;3672.27
199705271201;3672.25
199705271202;3672.52
199705271203;3671.29
199705271204;3670.81
199705271205;3670.33
199705271206;3669.36
199705271207;3669.22
199705271208;3669.40
199705271209;3668.58
199705271210;3669.00
199705271211;3669.50
199705271212;3669.65
199705271213;3670.50
199705271214;3671.00
199705271215;3670.23
199705271216;3669.38
199705271217;3669.88
199705271218;3672.08
199705271219;3673.26
199705271220;3674.74
199705271221;3674.83
199705271222;3674.38
199705271223;3673.82
199705271224;3674.06
199705271225;3674.28
199705271226;3673.67
199705271227;3672.50
199705271228;3671.94
199705271229;3671.19
199705271230;3670.73
199705271231;3671.04
199705271232;3670.16
199705271233;3669.00
199705271234;3670.18
199705271235;3670.90
199705271236;3672.72
199705271237;3672.94
199705271238;3673.54
199705271239;3675.07
199705271240;3675.02
199705271241;3675.50
199705271242;3674.98
199705271243;3673.78
199705271244;3674.33
199705271245;3675.92
199705271246;3676.50
199705271247;3675.83
199705271248;3676.05
199705271249;3676.94
199705271250;3679.19
199705271251;3679.81
199705271252;3679.34
199705271253;3679.00
199705271254;3678.97
199705271255;3678.03
199705271256;3679.30
199705271257;3680.36
199705271258;3681.02
199705271259;3681.78
199705271300;3680.82
199705271301;3682.45
199705271302;3683.66
199705271303;3682.78
199705271304;3682.05
199705271305;3683.07
199705271306;3682.18
199705271307;3680.75
199705271308;3679.77
199705271309;3679.41
199705271310;3679.81
199705271311;3680.88
199705271312;3681.00
199705271313;3681.36
199705271314;3681.50
199705271315;3681.07
199705271316;3679.96
199705271317;3679.00
199705271318;3678.25
199705271319;3677.58
199705271320;3678.00
199705271321;3680.25
199705271322;3680.00
199705271323;3679.17
199705271324;3680.53
199705271325;3681.50
199705271326;3680.06
199705271327;3679.42
199705271329;3678.50
199705271330;3677.85
199705271331;3677.10
199705271332;3677.52
199705271333;3677.50
199705271334;3676.27
199705271335;3675.72
199705271336;3676.17
199705271337;3675.08
199705271338;3674.08
199705271339;3675.61
199705271340;3675.03
199705271341;3675.00
199705271343;3675.36
199705271344;3676.39
199705271345;3677.89
199705271346;3679.20
199705271347;3677.43
199705271348;3678.69
199705271349;3679.89
199705271350;3680.23
199705271351;3679.75
199705271352;3679.25
199705271353;3680.89
199705271354;3681.00
199705271356;3681.00
199705271357;3681.68
199705271358;3682.99
199705271359;3683.36
199705271400;3682.28
199705271401;3681.69
199705271402;3681.50
199705271403;3682.00
199705271404;3682.36
199705271405;3682.10
199705271406;3681.79
199705271408;3681.33
199705271409;3681.00
199705271410;3681.82
199705271411;3681.50
199705271412;3681.45
199705271414;3681.00
199705271415;3680.12
199705271416;3679.87
199705271417;3679.25
199705271418;3679.75
199705271419;3679.69
199705271420;3679.00
199705271421;3677.97
199705271422;3677.80
199705271424;3677.50
199705271425;3676.67
199705271426;3676.86
199705271427;3676.09
199705271428;3676.00
199705271429;3675.14
199705271430;3675.40
199705271431;3674.33
199705271432;3673.72
199705271433;3672.59
199705271434;3670.84
199705271435;3670.54
199705271436;3669.97
199705271437;3669.93
199705271438;3667.61
199705271439;3667.96
199705271440;3667.02
199705271441;3665.26
199705271442;3666.35
199705271443;3668.31
199705271444;3667.50
199705271445;3666.23
199705271446;3666.48
199705271447;3665.96
199705271448;3664.37
199705271449;3666.51
199705271450;3667.73
199705271451;3666.72
199705271452;3665.74
199705271453;3665.08
199705271454;3667.12
199705271455;3665.36
199705271456;3664.62
199705271457;3664.13
199705271458;3663.12
199705271459;3664.92
199705271500;3665.06
199705271501;3663.44
199705271502;3663.15
199705271503;3659.83
199705271504;3657.68
199705271505;3658.37
199705271506;3659.50
199705271507;3659.86
199705271508;3658.36
199705271509;3659.59
199705271510;3659.92
199705271511;3660.20
199705271512;3660.98
199705271513;3661.81
199705271514;3663.08
199705271515;3663.48
199705271516;3663.67
199705271517;3663.29
199705271518;3663.67
199705271519;3663.13
199705271520;3663.50
199705271521;3663.90
199705271523;3663.18
199705271524;3663.91
199705271525;3663.33
199705271526;3662.22
199705271527;3661.73
199705271528;3659.54
199705271529;3659.73
199705271530;3659.43
199705271531;3660.38
199705271532;3660.27
199705271533;3662.39
199705271534;3663.60
199705271535;3663.90
199705271536;3662.56
199705271537;3661.93
199705271538;3664.77
199705271539;3665.26
199705271540;3665.02
199705271541;3664.97
199705271542;3663.63
199705271543;3664.70
199705271544;3662.76
199705271545;3663.28
199705271546;3662.86
199705271547;3663.68
199705271548;3666.00
199705271549;3666.58
199705271550;3667.51
199705271551;3668.04
199705271552;3667.42
199705271553;3667.62
199705271554;3667.69
199705271555;3666.92
199705271556;3668.59
199705271557;3667.55
199705271558;3668.29
199705271559;3670.75
199705271600;3664.47
199705271601;3665.93
199705271602;3663.70
199705271603;3663.09
199705271604;3664.86
199705271605;3662.73
199705271606;3662.66
199705271607;3663.89
199705271608;3663.79
199705271609;3666.01
199705271610;3669.30
199705271611;3673.00
199705271612;3675.27
199705271613;3673.09
199705271614;3673.59
199705271615;3674.53
199705271616;3675.36
199705271617;3678.02
199705271618;3678.96
199705271619;3679.73
199705271620;3677.65
199705271621;3677.59
199705271622;3675.22
199705271623;3672.88
199705271624;3671.97
199705271625;3671.84
199705271626;3670.02
199705271627;3668.73
199705271628;3668.38
199705271629;3669.20
199705271630;3668.91
199705271631;3669.57
199705271632;3669.08
199705271633;3669.32
199705271634;3670.00
199705271635;3670.59
199705271636;3671.03
199705271637;3670.17
199705271638;3670.53
199705271639;3670.26
199705271640;3672.11
199705271642;3671.93
199705271643;3671.64
199705271644;3670.29
199705271645;3670.35
199705271646;3670.07
199705271647;3671.36
199705271648;3672.81
199705271649;3672.81
199705271650;3672.69
199705271651;3673.28
199705271652;3673.81
199705271653;3674.20
199705271654;3673.62
199705271655;3674.79
199705271656;3674.66
199705271657;3674.64
199705271658;3674.26
199705271659;3672.50
199705280840;3693.02
199705280841;3693.34
199705280842;3695.77
199705280843;3695.68
199705280844;3694.96
199705280845;3692.46
199705280846;3693.18
199705280847;3693.00
199705280848;3694.58
199705280849;3693.88
199705280850;3694.54
199705280851;3696.16
199705280852;3699.45
199705280853;3699.86
199705280854;3699.18
199705280855;3699.02
199705280856;3702.18
199705280857;3701.04
199705280858;3700.18
199705280859;3700.80
199705280900;3700.25
199705280901;3698.97
199705280902;3697.75
199705280903;3698.75
199705280904;3698.17
199705280905;3697.90
199705280906;3697.95
199705280907;3696.81
199705280908;3695.15
199705280909;3694.23
199705280910;3694.53
199705280911;3695.42
199705280912;3695.38
199705280913;3696.11
199705280914;3697.86
199705280915;3698.62
199705280916;3698.48
199705280917;3697.84
199705280918;3697.37
199705280919;3695.94
199705280920;3697.00
199705280922;3697.12
199705280923;3696.93
199705280924;3696.00
199705280925;3695.05
199705280926;3695.27
199705280927;3695.50
199705280928;3696.18
199705280929;3696.90
199705280930;3695.82
199705280931;3696.33
199705280932;3694.93
199705280933;3694.17
199705280934;3694.00
199705280935;3694.13
199705280936;3694.25
199705280937;3695.01
199705280938;3695.12
199705280939;3695.25
199705280940;3694.18
199705280941;3693.58
199705280942;3692.34
199705280943;3690.14
199705280944;3689.97
199705280945;3690.50
199705280946;3690.94
199705280947;3689.84
199705280948;3689.45
199705280949;3690.44
199705280950;3691.00
199705280951;3692.39
199705280952;3692.28
199705280953;3693.90
199705280954;3694.83
199705280955;3694.90
199705280956;3694.41
199705280957;3695.00
199705280958;3693.89
199705280959;3694.05
199705281000;3694.81
199705281001;3694.61
199705281002;3694.80
199705281003;3695.42
199705281004;3695.99
199705281005;3696.45
199705281006;3697.53
199705281007;3697.61
199705281008;3698.66
199705281009;3697.44
199705281010;3696.95
199705281011;3697.50
199705281012;3696.84
199705281013;3694.86
199705281014;3695.32
199705281015;3694.66
199705281016;3694.33
199705281017;3695.00
199705281019;3694.67
199705281020;3694.25
199705281021;3694.59
199705281022;3694.50
199705281023;3694.50
199705281024;3694.52
199705281025;3694.67
199705281026;3694.05
199705281027;3694.90
199705281028;3694.67
199705281029;3693.62
199705281030;3692.92
199705281031;3692.55
199705281032;3692.38
199705281033;3691.18
199705281034;3690.95
199705281035;3690.43
199705281036;3690.18
199705281037;3690.82
199705281038;3690.62
199705281039;3691.39
199705281040;3692.55
199705281041;3691.08
199705281042;3692.39
199705281043;3692.50
199705281045;3693.32
199705281046;3694.43
199705281047;3694.53
199705281048;3694.93
199705281049;3694.09
199705281050;3693.50
199705281051;3694.76
199705281052;3694.39
199705281053;3694.04
199705281054;3695.45
199705281055;3694.47
199705281056;3694.00
199705281057;3694.90
199705281058;3694.79
199705281059;3696.05
199705281100;3695.93
199705281101;3696.29
199705281102;3695.82
199705281103;3695.40
199705281104;3694.64
199705281105;3695.07
199705281106;3694.44
199705281107;3693.70
199705281108;3693.56
199705281109;3692.94
199705281110;3692.39
199705281111;3692.08
199705281112;3691.26
199705281113;3688.95
199705281114;3688.95
199705281115;3689.60
199705281116;3690.65
199705281117;3689.46
199705281118;3690.10
199705281119;3691.17
199705281120;3690.37
199705281121;3689.02
199705281122;3687.98
199705281123;3687.98
199705281124;3686.78
199705281125;3686.39
199705281126;3686.59
199705281127;3687.06
199705281128;3687.77
199705281129;3687.44
199705281130;3687.03
199705281131;3686.34
199705281132;3685.94
199705281133;3686.20
199705281134;3687.21
199705281135;3688.34
199705281136;3688.09
199705281137;3688.07
199705281138;3687.75
199705281139;3687.50
199705281140;3688.00
199705281141;3687.96
199705281142;3688.00
199705281143;3687.18
199705281144;3686.92
199705281145;3686.07
199705281146;3686.02
199705281147;3687.50
199705281148;3687.50
199705281149;3686.50
199705281150;3686.03
199705281151;3686.77
199705281152;3686.23
199705281153;3685.01
199705281154;3683.95
199705281155;3681.17
199705281156;3679.86
199705281157;3677.88
199705281158;3678.04
199705281159;3678.95
199705281200;3679.81
199705281201;3679.39
199705281202;3677.82
199705281203;3675.56
199705281204;3673.71
199705281205;3677.33
199705281206;3677.34
199705281207;3679.27
199705281208;3679.07
199705281209;3677.05
199705281210;3678.53
199705281211;3678.00
199705281212;3677.00
199705281213;3675.77
199705281214;3674.78
199705281215;3672.57
199705281216;3669.18
199705281217;3666.05
199705281218;3666.92
199705281219;3667.50
199705281220;3667.34
199705281221;3667.35
199705281222;3668.83
199705281223;3669.56
199705281224;3668.35
199705281225;3667.02
199705281226;3666.75
199705281227;3665.56
199705281228;3665.71
199705281229;3663.71
199705281230;3663.55
199705281231;3661.12
199705281232;3659.33
199705281233;3657.54
199705281234;3659.50
199705281235;3655.96
199705281236;3657.04
199705281237;3658.66
199705281238;3656.90
199705281239;3653.80
199705281240;3649.38
199705281241;3648.08
199705281242;3644.69
199705281243;3640.37
199705281244;3641.13
199705281245;3643.78
199705281246;3644.18
199705281247;3642.36
199705281248;3639.41
199705281249;3636.94
199705281250;3634.41
199705281251;3636.31
199705281252;3640.26
199705281253;3640.05
199705281254;3638.43
199705281255;3638.20
199705281256;3640.29
199705281257;3642.23
199705281258;3643.67
199705281259;3646.18
199705281300;3647.27
199705281301;3648.48
199705281302;3650.60
199705281303;3652.18
199705281304;3650.09
199705281305;3651.41
199705281306;3649.75
199705281307;3651.55
199705281308;3648.17
199705281309;3648.98
199705281310;3648.62
199705281311;3649.82
199705281312;3650.75
199705281313;3651.22
199705281314;3650.92
199705281315;3649.15
199705281316;3650.55
199705281317;3651.38
199705281318;3651.02
199705281319;3651.38
199705281320;3651.66
199705281321;3650.81
199705281322;3651.00
199705281323;3649.94
199705281324;3649.70
199705281325;3648.40
199705281326;3648.13
199705281327;3647.23
199705281328;3646.21
199705281329;3644.54
199705281330;3645.06
199705281331;3644.90
199705281332;3642.89
199705281333;3642.61
199705281334;3640.00
199705281335;3640.20
199705281336;3640.41
199705281337;3640.47
199705281338;3639.17
199705281339;3638.14
199705281340;3640.31
199705281341;3639.32
199705281342;3640.37
199705281343;3640.98
199705281344;3641.19
199705281345;3641.97
199705281346;3641.41
199705281347;3640.43
199705281348;3641.50
199705281349;3640.52
199705281350;3639.61
199705281351;3639.19
199705281352;3639.96
199705281353;3640.00
199705281354;3640.00
199705281355;3639.67
199705281356;3639.98
199705281357;3641.64
199705281358;3643.49
199705281359;3644.76
199705281400;3645.24
199705281401;3644.43
199705281402;3643.52
199705281403;3643.00
199705281404;3643.40
199705281405;3644.31
199705281408;3644.54
199705281409;3644.14
199705281410;3644.43
199705281411;3644.42
199705281412;3645.51
199705281413;3646.05
199705281414;3645.26
199705281415;3644.50
199705281416;3644.60
199705281418;3645.07
199705281419;3645.50
199705281420;3644.29
199705281421;3643.16
199705281422;3643.54
199705281423;3644.08
199705281424;3644.50
199705281425;3644.59
199705281426;3643.50
199705281427;3642.37
199705281428;3643.32
199705281429;3644.61
199705281430;3648.14
199705281431;3650.01
199705281432;3648.11
199705281433;3648.12
199705281434;3653.06
199705281435;3653.68
199705281436;3656.03
199705281437;3657.59
199705281438;3655.89
199705281439;3654.93
199705281440;3654.58
199705281441;3655.33
199705281442;3654.46
199705281443;3654.17
199705281444;3654.94
199705281445;3653.70
199705281446;3650.76
199705281447;3646.44
199705281448;3647.13
199705281449;3647.15
199705281450;3648.11
199705281451;3649.32
199705281452;3646.41
199705281453;3644.67
199705281454;3646.75
199705281455;3645.93
199705281456;3647.50
199705281457;3647.50
199705281458;3646.30
199705281459;3645.36
199705281500;3647.59
199705281501;3648.23
199705281502;3648.44
199705281503;3649.38
199705281504;3649.88
199705281505;3650.08
199705281506;3651.38
199705281507;3651.69
199705281508;3650.90
199705281509;3651.65
199705281510;3650.62
199705281511;3649.62
199705281512;3650.10
199705281513;3651.43
199705281514;3652.41
199705281515;3652.98
199705281516;3652.80
199705281517;3652.53
199705281518;3652.95
199705281519;3654.42
199705281520;3654.96
199705281521;3654.44
199705281522;3655.00
199705281523;3654.38
199705281524;3654.00
199705281525;3654.90
199705281527;3653.11
199705281528;3653.00
199705281529;3649.78
199705281530;3649.62
199705281531;3651.29
199705281532;3651.72
199705281533;3649.86
199705281534;3652.24
199705281535;3653.30
199705281536;3650.12
199705281537;3648.59
199705281538;3646.08
199705281539;3644.31
199705281540;3642.59
199705281541;3643.32
199705281542;3644.44
199705281543;3645.07
199705281544;3643.81
199705281545;3643.52
199705281546;3640.91
199705281547;3639.89
199705281548;3637.91
199705281549;3635.21
199705281550;3634.41
199705281551;3635.90
199705281552;3632.46
199705281553;3633.32
199705281554;3638.24
199705281555;3640.71
199705281556;3639.95
199705281557;3641.58
199705281558;3639.33
199705281559;3640.71
199705281600;3642.14
199705281601;3640.33
199705281602;3638.34
199705281603;3636.72
199705281604;3638.58
199705281605;3640.96
199705281606;3641.28
199705281607;3642.85
199705281608;3641.36
199705281609;3643.12
199705281610;3645.16
199705281611;3648.39
199705281612;3648.17
199705281613;3647.43
199705281614;3649.47
199705281615;3648.02
199705281616;3649.08
199705281617;3649.04
199705281618;3649.06
199705281619;3649.81
199705281620;3650.66
199705281621;3648.46
199705281622;3645.27
199705281623;3646.43
199705281624;3647.50
199705281625;3645.90
199705281626;3644.44
199705281627;3641.96
199705281628;3644.38
199705281629;3645.38
199705281630;3645.31
199705281631;3644.60
199705281632;3646.43
199705281633;3646.24
199705281634;3645.40
199705281635;3642.61
199705281636;3643.52
199705281637;3644.72
199705281638;3646.28
199705281639;3645.69
199705281640;3645.15
199705281641;3643.29
199705281642;3641.05
199705281643;3636.26
199705281644;3631.22
199705281645;3630.40
199705281646;3629.23
199705281647;3629.12
199705281648;3631.70
199705281649;3630.98
199705281650;3629.87
199705281651;3631.44
199705281652;3629.72
199705281653;3628.54
199705281654;3630.13
199705281655;3629.10
199705281656;3629.62
199705281657;3628.04
199705281658;3627.75
199705281659;3631.95
199705300835;3640.70
199705300836;3640.36
199705300837;3639.23
199705300838;3638.62
199705300839;3639.78
199705300840;3638.31
199705300841;3640.41
199705300842;3641.44
199705300843;3641.22
199705300844;3640.98
199705300845;3643.25
199705300846;3644.32
199705300847;3645.66
199705300848;3644.91
199705300849;3644.34
199705300850;3643.22
199705300851;3643.11
199705300852;3642.47
199705300853;3640.87
199705300854;3640.06
199705300855;3639.97
199705300856;3638.21
199705300857;3637.36
199705300858;3636.63
199705300859;3635.92
199705300900;3636.13
199705300901;3635.92
199705300902;3633.93
199705300903;3632.01
199705300904;3630.22
199705300905;3629.23
199705300906;3629.26
199705300907;3628.31
199705300908;3623.83
199705300909;3620.51
199705300910;3619.65
199705300911;3616.07
199705300912;3615.89
199705300913;3611.01
199705300914;3606.62
199705300915;3608.61
199705300916;3605.62
199705300917;3608.12
199705300918;3606.80
199705300919;3610.06
199705300920;3610.70
199705300921;3610.24
199705300922;3608.81
199705300923;3608.22
199705300924;3609.55
199705300925;3612.94
199705300926;3615.04
199705300927;3615.73
199705300928;3614.06
199705300929;3613.44
199705300930;3613.45
199705300931;3613.65
199705300932;3614.34
199705300933;3615.73
199705300934;3615.33
199705300935;3613.52
199705300936;3613.14
199705300937;3613.00
199705300938;3614.84
199705300939;3610.64
199705300940;3609.52
199705300941;3608.50
199705300942;3607.15
199705300943;3603.51
199705300944;3604.14
199705300945;3605.43
199705300946;3605.42
199705300947;3605.82
199705300948;3605.96
199705300949;3604.88
199705300950;3606.25
199705300951;3608.16
199705300952;3607.50
199705300953;3607.50
199705300954;3608.88
199705300955;3610.39
199705300956;3611.00
199705300957;3611.07
199705300958;3610.00
199705300959;3610.19
199705301000;3609.92
199705301001;3610.10
199705301002;3608.25
199705301003;3607.46
199705301004;3606.79
199705301005;3606.67
199705301006;3606.60
199705301007;3604.89
199705301008;3602.37
199705301009;3600.70
199705301010;3600.80
199705301011;3600.24
199705301012;3600.00
199705301013;3597.89
199705301014;3592.26
199705301015;3587.16
199705301016;3587.57
199705301017;3586.85
199705301018;3589.21
199705301019;3590.87
199705301020;3587.39
199705301021;3587.85
199705301022;3589.18
199705301023;3588.08
199705301024;3590.45
199705301025;3592.68
199705301026;3592.38
199705301027;3591.83
199705301028;3590.10
199705301029;3588.57
199705301030;3588.80
199705301031;3589.16
199705301032;3590.07
199705301033;3589.64
199705301034;3592.17
199705301035;3593.95
199705301036;3593.53
199705301037;3594.16
199705301038;3591.68
199705301039;3590.64
199705301040;3589.33
199705301041;3590.78
199705301042;3589.77
199705301043;3589.00
199705301044;3589.40
199705301045;3589.18
199705301046;3585.78
199705301047;3585.18
199705301048;3585.76
199705301049;3585.50
199705301050;3585.18
199705301051;3585.57
199705301052;3585.60
199705301053;3585.92
199705301054;3586.25
199705301055;3582.95
199705301056;3583.46
199705301057;3585.36
199705301058;3586.32
199705301059;3589.21
199705301100;3593.05
199705301101;3591.61
199705301102;3588.80
199705301103;3586.82
199705301104;3586.42
199705301105;3586.92
199705301106;3587.88
199705301107;3588.58
199705301108;3588.98
199705301109;3588.12
199705301110;3586.83
199705301111;3585.71
199705301112;3586.01
199705301113;3588.22
199705301114;3589.16
199705301115;3591.57
199705301116;3590.79
199705301117;3591.89
199705301118;3592.99
199705301119;3592.03
199705301120;3592.18
199705301121;3592.38
199705301122;3591.26
199705301123;3591.23
199705301124;3591.78
199705301125;3592.00
199705301126;3592.54
199705301127;3592.88
199705301128;3595.27
199705301129;3596.25
199705301130;3595.21
199705301131;3596.43
199705301132;3595.75
199705301133;3594.70
199705301134;3594.23
199705301135;3590.68
199705301136;3586.94
199705301137;3585.53
199705301138;3586.06
199705301139;3587.56
199705301140;3586.60
199705301141;3586.57
199705301142;3586.22
199705301143;3585.92
199705301144;3585.37
199705301145;3584.71
199705301146;3584.20
199705301147;3583.19
199705301148;3585.16
199705301149;3585.18
199705301150;3584.33
199705301151;3580.91
199705301152;3581.95
199705301153;3580.24
199705301154;3580.67
199705301155;3578.75
199705301156;3577.18
199705301157;3574.18
199705301158;3570.78
199705301159;3570.53
199705301200;3569.67
199705301201;3569.57
199705301202;3569.66
199705301203;3570.52
199705301204;3568.06
199705301205;3572.34
199705301206;3574.17
199705301207;3572.16
199705301208;3574.11
199705301209;3575.28
199705301210;3574.95
199705301211;3578.00
199705301212;3578.07
199705301213;3577.12
199705301214;3576.78
199705301215;3574.27
199705301216;3571.29
199705301217;3570.43
199705301218;3569.39
199705301219;3569.83
199705301220;3566.30
199705301221;3567.83
199705301222;3567.26
199705301223;3568.78
199705301224;3566.05
199705301225;3564.44
199705301226;3563.23
199705301227;3560.52
199705301228;3560.42
199705301229;3560.46
199705301230;3561.88
199705301231;3563.00
199705301232;3562.12
199705301233;3563.86
199705301234;3566.01
199705301235;3566.58
199705301236;3565.29
199705301237;3566.84
199705301238;3564.70
199705301239;3565.90
199705301240;3562.70
199705301241;3564.43
199705301242;3565.90
199705301243;3567.19
199705301244;3567.13
199705301245;3567.94
199705301246;3569.22
199705301247;3570.26
199705301248;3570.71
199705301249;3569.67
199705301250;3568.98
199705301251;3566.17
199705301252;3565.15
199705301253;3563.54
199705301254;3563.46
199705301255;3560.85
199705301256;3559.27
199705301257;3558.03
199705301258;3560.12
199705301259;3560.74
199705301300;3559.63
199705301301;3559.98
199705301302;3560.80
199705301303;3562.28
199705301304;3563.04
199705301305;3563.00
199705301306;3564.29
199705301307;3562.88
199705301308;3563.95
199705301309;3564.50
199705301310;3561.48
199705301311;3560.08
199705301312;3559.53
199705301313;3559.21
199705301314;3560.73
199705301315;3560.04
199705301316;3559.22
199705301317;3558.89
199705301318;3559.24
199705301319;3561.62
199705301320;3562.68
199705301321;3564.64
199705301322;3565.49
199705301323;3564.60
199705301324;3564.91
199705301325;3564.95
199705301326;3564.13
199705301327;3562.00
199705301328;3561.19
199705301329;3562.45
199705301330;3560.47
199705301331;3559.87
199705301332;3558.39
199705301333;3558.55
199705301334;3558.95
199705301335;3557.65
199705301336;3556.62
199705301337;3558.80
199705301338;3558.45
199705301339;3559.18
199705301340;3558.64
199705301341;3558.76
199705301342;3558.36
199705301343;3557.60
199705301344;3558.47
199705301345;3556.86
199705301346;3555.19
199705301347;3555.38
199705301348;3559.61
199705301349;3561.19
199705301350;3561.88
199705301351;3563.28
199705301352;3562.88
199705301353;3561.84
199705301354;3563.38
199705301355;3564.66
199705301356;3564.65
199705301357;3565.94
199705301358;3567.06
199705301359;3568.09
199705301400;3568.50
199705301401;3568.12
199705301402;3569.75
199705301403;3570.46
199705301404;3573.48
199705301405;3574.29
199705301406;3573.95
199705301407;3572.63
199705301408;3573.45
199705301409;3576.43
199705301410;3577.59
199705301411;3576.79
199705301412;3576.24
199705301413;3575.48
199705301414;3575.14
199705301415;3575.98
199705301416;3575.54
199705301417;3574.11
199705301418;3573.91
199705301419;3572.75
199705301420;3572.05
199705301421;3571.62
199705301422;3571.03
199705301423;3571.44
199705301424;3572.33
199705301425;3572.94
199705301426;3574.05
199705301427;3574.25
199705301428;3573.84
199705301429;3572.25
199705301430;3574.67
199705301431;3576.12
199705301432;3579.13
199705301433;3575.69
199705301434;3569.86
199705301435;3565.97
199705301436;3561.59
199705301437;3557.67
199705301438;3556.45
199705301439;3552.93
199705301440;3549.18
199705301441;3552.12
199705301442;3551.61
199705301443;3551.60
199705301444;3550.63
199705301445;3550.82
199705301446;3553.80
199705301447;3555.46
199705301448;3555.63
199705301449;3554.01
199705301450;3551.15
199705301451;3555.16
199705301452;3558.14
199705301453;3556.35
199705301454;3556.96
199705301455;3557.06
199705301456;3554.64
199705301457;3552.44
199705301458;3552.73
199705301459;3551.46
199705301500;3550.15
199705301501;3550.58
199705301502;3551.62
199705301503;3551.32
199705301504;3551.19
199705301505;3550.93
199705301506;3554.66
199705301507;3556.53
199705301508;3559.72
199705301509;3561.46
199705301510;3560.84
199705301511;3562.98
199705301512;3562.59
199705301513;3560.06
199705301514;3560.61
199705301515;3560.95
199705301516;3564.14
199705301517;3564.29
199705301518;3560.48
199705301519;3555.70
199705301520;3557.31
199705301521;3557.69
199705301522;3558.72
199705301523;3557.81
199705301524;3559.39
199705301525;3561.00
199705301526;3560.50
199705301527;3559.41
199705301528;3558.69
199705301529;3559.76
199705301530;3558.97
199705301531;3560.23
199705301532;3558.49
199705301533;3555.62
199705301534;3553.08
199705301535;3553.68
199705301536;3555.52
199705301537;3558.62
199705301538;3559.33
199705301539;3559.29
199705301540;3562.36
199705301541;3562.40
199705301542;3560.76
199705301543;3560.18
199705301544;3560.39
199705301545;3561.09
199705301546;3563.28
199705301547;3564.32
199705301548;3565.34
199705301549;3564.00
199705301550;3565.58
199705301551;3565.67
199705301552;3564.46
199705301553;3564.54
199705301554;3565.51
199705301555;3565.56
199705301556;3568.58
199705301557;3570.12
199705301558;3571.13
199705301559;3569.34
199705301600;3572.33
199705301601;3570.20
199705301602;3570.47
199705301603;3570.39
199705301604;3571.47
199705301605;3572.22
199705301606;3572.62
199705301607;3572.29
199705301608;3572.99
199705301609;3570.51
199705301610;3568.99
199705301611;3569.89
199705301612;3571.16
199705301613;3568.08
199705301614;3568.74
199705301615;3570.99
199705301616;3569.43
199705301617;3569.65
199705301618;3568.80
199705301619;3567.91
199705301620;3567.38
199705301621;3567.15
199705301622;3565.66
199705301623;3567.21
199705301624;3565.56
199705301625;3564.52
199705301626;3567.44
199705301627;3568.69
199705301628;3565.76
199705301629;3565.13
199705301630;3567.23
199705301631;3566.83
199705301632;3560.47
199705301633;3561.69
199705301634;3560.17
199705301635;3559.57
199705301636;3559.24
199705301637;3559.29
199705301638;3559.39
199705301639;3559.02
199705301640;3559.37
199705301641;3558.83
199705301642;3558.53
199705301643;3559.76
199705301644;3555.92
199705301645;3556.61
199705301646;3557.52
199705301647;3558.25
199705301648;3560.34
199705301649;3560.32
199705301650;3559.43
199705301651;3557.81
199705301652;3556.88
199705301653;3559.91
199705301654;3561.53
199705301655;3560.81
199705301656;3562.69
199705301657;3565.27
199705301658;3569.96
199705301659;3567.04
199706020835;3559.86
199706020836;3559.50
199706020837;3553.63
199706020838;3541.45
199706020839;3537.89
199706020840;3535.88
199706020841;3538.12
199706020842;3539.19
199706020843;3539.46
199706020844;3539.39
199706020845;3544.19
199706020846;3545.25
199706020847;3544.51
199706020848;3548.13
199706020849;3554.18
199706020850;3556.70
199706020851;3555.21
199706020852;3553.28
199706020853;3551.80
199706020854;3550.08
199706020855;3550.53
199706020856;3550.12
199706020857;3549.60
199706020858;3549.38
199706020859;3548.02
199706020900;3544.09
199706020901;3545.27
199706020902;3545.31
